obs,period,date,year,month,height_live,epoch,locality,site,bar,station,treatment,strata,gear
14281,16,11/7/2017,2017,11,42.5,3,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14282,11,5/18/2015,2015,5,32,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14283,16,11/7/2017,2017,11,46.6,3,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14284,16,11/7/2017,2017,11,47.7,3,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14285,16,11/7/2017,2017,11,50.2,3,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14286,11,5/18/2015,2015,5,24,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14287,10,10/28/2014,2014,10,3,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14288,10,10/28/2014,2014,10,4,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14289,11,5/18/2015,2015,5,25,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14290,16,11/7/2017,2017,11,67.6,3,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14291,10,10/28/2014,2014,10,5,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14292,11,5/18/2015,2015,5,28,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14293,16,11/7/2017,2017,11,NA,3,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14294,16,11/7/2017,2017,11,NA,3,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14295,11,5/18/2015,2015,5,30,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14296,11,5/18/2015,2015,5,30,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14297,11,5/18/2015,2015,5,30,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14298,10,10/28/2014,2014,10,10,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14299,11,5/18/2015,2015,5,30,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14300,11,5/18/2015,2015,5,30,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14301,11,5/18/2015,2015,5,30,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14302,11,5/18/2015,2015,5,30,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14303,10,10/28/2014,2014,10,11,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14304,16,11/7/2017,2017,11,31.4,3,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14305,16,11/7/2017,2017,11,13.6,3,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14306,11,5/18/2015,2015,5,39,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14307,11,5/18/2015,2015,5,48,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14308,11,5/18/2015,2015,5,49,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14309,11,5/18/2015,2015,5,49,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14310,11,5/18/2015,2015,5,NA,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14311,16,11/7/2017,2017,11,10.5,3,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14312,10,10/28/2014,2014,10,16,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14313,10,10/28/2014,2014,10,30,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14314,10,10/28/2014,2014,10,30,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14315,10,10/28/2014,2014,10,17,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14316,10,10/28/2014,2014,10,17,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14317,10,10/28/2014,2014,10,17,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14318,10,10/28/2014,2014,10,31,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14319,10,10/28/2014,2014,10,31,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14320,16,11/7/2017,2017,11,29.7,3,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14321,16,11/7/2017,2017,11,12.6,3,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14322,16,11/7/2017,2017,11,30,3,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14323,10,10/28/2014,2014,10,33,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14324,16,11/7/2017,2017,11,32.8,3,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14325,10,10/28/2014,2014,10,38,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14326,10,10/28/2014,2014,10,23,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14327,10,10/28/2014,2014,10,48,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14328,16,11/7/2017,2017,11,15.4,3,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14329,16,11/7/2017,2017,11,17.1,3,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14330,10,10/28/2014,2014,10,22,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14331,11,5/18/2015,2015,5,30,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14332,10,10/28/2014,2014,10,22,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14333,11,5/18/2015,2015,5,31,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14334,11,5/18/2015,2015,5,32,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14335,11,5/18/2015,2015,5,32,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14336,11,5/18/2015,2015,5,32,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14337,10,10/28/2014,2014,10,13,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14338,10,10/28/2014,2014,10,13,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14339,11,5/18/2015,2015,5,33,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14340,11,5/18/2015,2015,5,33,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14341,10,10/28/2014,2014,10,28,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14342,10,10/28/2014,2014,10,28,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14343,10,10/28/2014,2014,10,23,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14344,10,10/28/2014,2014,10,23,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14345,10,10/28/2014,2014,10,28,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14346,10,10/28/2014,2014,10,23,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14347,10,10/28/2014,2014,10,23,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14348,16,11/7/2017,2017,11,19.4,3,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14349,11,5/18/2015,2015,5,21,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14350,10,10/28/2014,2014,10,24,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14351,11,5/18/2015,2015,5,21,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14352,10,10/28/2014,2014,10,24,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14353,10,10/28/2014,2014,10,24,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14354,10,10/28/2014,2014,10,24,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14355,10,10/28/2014,2014,10,24,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14356,10,10/28/2014,2014,10,24,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14357,10,10/28/2014,2014,10,24,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14358,10,10/28/2014,2014,10,30,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14359,10,10/28/2014,2014,10,25,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14360,11,5/18/2015,2015,5,25,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14361,11,5/18/2015,2015,5,25,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14362,11,5/18/2015,2015,5,27,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14363,11,5/18/2015,2015,5,28,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14364,11,5/18/2015,2015,5,28,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14365,11,5/18/2015,2015,5,29,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14366,11,5/18/2015,2015,5,29,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14367,11,5/18/2015,2015,5,29,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14368,11,5/18/2015,2015,5,29,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14369,11,5/18/2015,2015,5,30,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14370,16,11/7/2017,2017,11,NA,3,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14371,11,5/18/2015,2015,5,30,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14372,10,10/28/2014,2014,10,27,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14373,11,5/18/2015,2015,5,31,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14374,11,5/18/2015,2015,5,32,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14375,10,10/28/2014,2014,10,14,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14376,11,5/18/2015,2015,5,34,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14377,10,10/28/2014,2014,10,28,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14378,11,5/18/2015,2015,5,38,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14379,11,5/18/2015,2015,5,40,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14380,11,5/18/2015,2015,5,40,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14381,11,5/18/2015,2015,5,40,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14382,11,5/18/2015,2015,5,43,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14383,10,10/28/2014,2014,10,29,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14384,10,10/28/2014,2014,10,15,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14385,10,10/28/2014,2014,10,15,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14386,10,10/28/2014,2014,10,15,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14387,16,11/7/2017,2017,11,9.5,3,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14388,16,11/7/2017,2017,11,10,3,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14389,16,11/7/2017,2017,11,10.3,3,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14390,11,5/18/2015,2015,5,NA,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14391,10,10/28/2014,2014,10,16,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14392,11,5/18/2015,2015,5,NA,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14393,10,10/28/2014,2014,10,16,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14394,10,10/28/2014,2014,10,NA,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14395,16,11/7/2017,2017,11,26.5,3,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14396,16,11/7/2017,2017,11,38,3,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14397,10,10/28/2014,2014,10,17,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14398,10,10/28/2014,2014,10,17,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14399,16,11/7/2017,2017,11,11.3,3,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14400,10,10/28/2014,2014,10,31,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14401,16,11/7/2017,2017,11,11.7,3,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14402,16,11/7/2017,2017,11,NA,3,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14403,16,11/7/2017,2017,11,18.2,3,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14404,10,10/28/2014,2014,10,13,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14405,11,5/18/2015,2015,5,32,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14406,16,11/7/2017,2017,11,18.5,3,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14407,10,10/28/2014,2014,10,13,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14408,10,10/28/2014,2014,10,13,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14409,10,10/28/2014,2014,10,14,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14410,10,10/28/2014,2014,10,14,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14411,10,10/28/2014,2014,10,14,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14412,16,11/7/2017,2017,11,33.2,3,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14413,16,11/7/2017,2017,11,14.3,3,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14414,16,11/7/2017,2017,11,14.6,3,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14415,10,10/28/2014,2014,10,51,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14416,10,10/28/2014,2014,10,NA,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14417,10,10/28/2014,2014,10,NA,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14418,10,10/28/2014,2014,10,NA,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14419,10,10/28/2014,2014,10,NA,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14420,11,5/18/2015,2015,5,24,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14421,16,11/7/2017,2017,11,21,3,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14422,11,5/18/2015,2015,5,25,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14423,11,5/18/2015,2015,5,25,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14424,11,5/18/2015,2015,5,28,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14425,16,11/7/2017,2017,11,88.6,3,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14426,16,11/7/2017,2017,11,NA,3,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14427,16,11/7/2017,2017,11,NA,3,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14428,16,11/7/2017,2017,11,22.6,3,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14429,11,5/18/2015,2015,5,30,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14430,11,5/18/2015,2015,5,30,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14431,16,11/7/2017,2017,11,17.9,3,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14432,11,5/18/2015,2015,5,20,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14433,11,5/18/2015,2015,5,21,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14434,11,5/18/2015,2015,5,32,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14435,10,10/28/2014,2014,10,14,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14436,11,5/18/2015,2015,5,33,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14437,11,5/18/2015,2015,5,34,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14438,11,5/18/2015,2015,5,35,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14439,10,10/28/2014,2014,10,14,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14440,16,11/7/2017,2017,11,19.4,3,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14441,16,11/7/2017,2017,11,54,3,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14442,11,5/18/2015,2015,5,20,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14443,11,5/18/2015,2015,5,21,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14444,11,5/18/2015,2015,5,22,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14445,11,5/18/2015,2015,5,22,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14446,11,5/18/2015,2015,5,23,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14447,11,5/18/2015,2015,5,23,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14448,11,5/18/2015,2015,5,24,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14449,11,5/18/2015,2015,5,25,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14450,11,5/18/2015,2015,5,26,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14451,11,5/18/2015,2015,5,26,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14452,11,5/18/2015,2015,5,27,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14453,16,11/7/2017,2017,11,21.4,3,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14454,11,5/18/2015,2015,5,28,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14455,11,5/18/2015,2015,5,28,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14456,11,5/18/2015,2015,5,28,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14457,16,11/7/2017,2017,11,16.4,3,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14458,16,11/7/2017,2017,11,41.6,3,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14459,11,5/18/2015,2015,5,30,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14460,11,5/18/2015,2015,5,30,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14461,11,5/18/2015,2015,5,30,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14462,16,11/7/2017,2017,11,17.7,3,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14463,11,5/18/2015,2015,5,31,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14464,11,5/18/2015,2015,5,41,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14465,11,5/18/2015,2015,5,41,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14466,11,5/18/2015,2015,5,42,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14467,11,5/18/2015,2015,5,43,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14468,16,11/7/2017,2017,11,18.1,3,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14469,11,5/18/2015,2015,5,32,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14470,11,5/18/2015,2015,5,35,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14471,11,5/18/2015,2015,5,35,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14472,11,5/18/2015,2015,5,36,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14473,16,11/7/2017,2017,11,21.1,3,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14474,11,5/18/2015,2015,5,40,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14475,11,5/18/2015,2015,5,25,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14476,10,10/28/2014,2014,10,15,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14477,10,10/28/2014,2014,10,15,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14478,11,5/18/2015,2015,5,28,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14479,10,10/28/2014,2014,10,15,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14480,11,5/18/2015,2015,5,50,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14481,11,5/18/2015,2015,5,54,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14482,11,5/18/2015,2015,5,55,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14483,11,5/18/2015,2015,5,71,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14484,10,10/28/2014,2014,10,16,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14485,10,10/28/2014,2014,10,16,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14486,16,11/7/2017,2017,11,15.7,3,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14487,16,11/7/2017,2017,11,21.4,3,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14488,11,5/18/2015,2015,5,28,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14489,16,11/7/2017,2017,11,22.1,3,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14490,16,11/7/2017,2017,11,22.1,3,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14491,11,5/18/2015,2015,5,30,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14492,11,5/18/2015,2015,5,30,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14493,11,5/18/2015,2015,5,30,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14494,10,10/28/2014,2014,10,45,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14495,11,5/18/2015,2015,5,33,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14496,11,5/18/2015,2015,5,33,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14497,10,10/28/2014,2014,10,14,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14498,10,10/28/2014,2014,10,14,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14499,11,5/18/2015,2015,5,36,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14500,16,11/7/2017,2017,11,52.3,3,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14501,11,5/18/2015,2015,5,24,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14502,11,5/18/2015,2015,5,25,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14503,16,11/7/2017,2017,11,16.1,3,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14504,16,11/7/2017,2017,11,56.2,3,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14505,11,5/18/2015,2015,5,21,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14506,11,5/18/2015,2015,5,22,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14507,16,11/7/2017,2017,11,15.3,3,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14508,11,5/18/2015,2015,5,24,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14509,16,11/7/2017,2017,11,19.5,3,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14510,16,11/7/2017,2017,11,14.8,3,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14511,11,5/18/2015,2015,5,20,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14512,11,5/18/2015,2015,5,28,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14513,16,11/7/2017,2017,11,24.3,3,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14514,16,11/7/2017,2017,11,NA,3,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14515,16,11/7/2017,2017,11,62.5,3,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14516,11,5/18/2015,2015,5,26,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14517,11,5/18/2015,2015,5,26,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14518,10,10/28/2014,2014,10,15,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14519,11,5/18/2015,2015,5,20,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14520,10,10/28/2014,2014,10,15,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14521,16,11/7/2017,2017,11,59.2,3,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14522,16,11/7/2017,2017,11,47.5,3,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14523,11,5/18/2015,2015,5,34,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14524,16,11/7/2017,2017,11,23.7,3,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14525,10,10/28/2014,2014,10,NA,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14526,11,5/18/2015,2015,5,38,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14527,16,11/7/2017,2017,11,21.4,3,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14528,16,11/7/2017,2017,11,8.5,3,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14529,10,10/28/2014,2014,10,45,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14530,10,10/28/2014,2014,10,45,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14531,16,11/7/2017,2017,11,15.1,3,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14532,10,10/28/2014,2014,10,16,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14533,16,11/7/2017,2017,11,22.2,3,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14534,16,11/7/2017,2017,11,16.8,3,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14535,10,10/28/2014,2014,10,15,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14536,16,11/7/2017,2017,11,11.5,3,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14537,11,5/18/2015,2015,5,20,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14538,16,11/7/2017,2017,11,15.1,3,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14539,16,11/7/2017,2017,11,20.1,3,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14540,10,10/28/2014,2014,10,15,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14541,11,5/18/2015,2015,5,22,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14542,10,10/28/2014,2014,10,NA,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14543,16,11/7/2017,2017,11,21.9,3,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14544,11,5/18/2015,2015,5,35,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14545,11,5/18/2015,2015,5,22,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14546,10,10/28/2014,2014,10,15,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14547,10,10/28/2014,2014,10,15,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14548,11,5/18/2015,2015,5,22,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14549,11,5/18/2015,2015,5,23,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14550,10,10/28/2014,2014,10,NA,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14551,10,10/28/2014,2014,10,16,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14552,10,10/28/2014,2014,10,16,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14553,16,11/7/2017,2017,11,21.9,3,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14554,11,5/18/2015,2015,5,21,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14555,11,5/18/2015,2015,5,21,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
14556,11,5/18/2015,2015,5,23,2,LC,O,10,LCO10B,rocks,N_PILOT,quadrat
